client_name,glue_opcode,nobs,glue_runtime_ms,p_value,rsquared
geth,CALLDATALOAD,2992,3.828168447105073e-05,0.001,0.17134504673525808
geth,DIV,748,0.0,1.0,1.1102230246251565e-16
geth,EXP,748,0.0003142596407778692,0.001,0.8068347740901392
geth,GT,544,0.0,1.0,-2.220446049250313e-16
geth,JUMPI,748,0.0,1.0,1.1102230246251565e-16
geth,LT,544,0.0,1.0,2.220446049250313e-16
geth,MSTORE,3060,0.0,1.0,0.0
geth,MSTORE8,3060,0.0,1.0,-2.220446049250313e-16
geth,MUL,680,0.0,1.0,-2.220446049250313e-16
geth,PC,408,6.8853793562536206e-06,0.001,0.30372552098669714
geth,RETURNDATASIZE,1632,1.13992610995147e-05,0.001,0.13308595498631304
geth,SELFBALANCE,748,0.0,1.0,0.0
geth,SUB,544,0.0,1.0,0.0
geth,JUMP,680,0.0,1.0,1.1102230246251565e-16
geth,KECCAK256,11968,2.9692878842752654e-05,0.001,0.2074359600472131
nethermind,ISZERO,80,0.0,1.0,0.0
nethermind,JUMPDEST,20,0.0,1.0,0.0
nethermind,SWAP,1430,0.0,1.0,0.0
nethermind,CALLDATASIZE,5174,8.083115029949394e-06,0.001,0.9486129641601063
nethermind,DUP,5174,0.0,1.0,0.9486129641601063
nethermind,GAS,5174,7.825246793463887e-06,0.001,0.9486129641601063
nethermind,MLOAD,5174,8.323436563907178e-07,0.011,0.9486129641601063
nethermind,PUSH,5174,0.0,1.0,0.9486129641601063
nethermind,PUSH0,5174,3.595155389679906e-06,0.002,0.9486129641601063
nethermind,STATICCALL,5174,0.000391997422568931,0.001,0.9486129641601063
nethermind,ADD,90,0.0,1.0,0.0
nethermind,AND,80,0.0,1.0,2.220446049250313e-16
nethermind,CALLDATACOPY,2350,0.0,1.0,0.0
nethermind,CALLDATALOAD,440,7.479221162683773e-06,0.132,0.000493551915586754
nethermind,DIV,110,0.0,1.0,-2.220446049250313e-16
nethermind,EXP,110,0.0,1.0,-2.220446049250313e-16
nethermind,GT,80,0.0,1.0,-2.220446049250313e-16
nethermind,JUMPI,110,0.0,1.0,0.0
nethermind,LT,80,0.0,1.0,0.0
nethermind,MSTORE,450,0.0,1.0,0.0
nethermind,MSTORE8,450,0.0,1.0,1.1102230246251565e-16
nethermind,MUL,100,0.0,1.0,0.0
nethermind,PC,60,5.031962569743146e-06,0.001,0.31986711060151574
nethermind,RETURNDATASIZE,240,4.87369121916173e-06,0.001,0.20773164588373305
nethermind,SELFBALANCE,110,0.0,1.0,0.0
nethermind,SUB,80,0.0,1.0,0.0
nethermind,JUMP,100,0.0,1.0,0.0
nethermind,KECCAK256,1760,0.0,1.0,1.1102230246251565e-16
reth,ISZERO,72,0.0,1.0,-2.220446049250313e-16
reth,JUMPDEST,18,0.0,1.0,3.3306690738754696e-16
reth,SWAP,1287,0.0,1.0,1.1102230246251565e-16
reth,CALLDATASIZE,4727,5.4112474433708575e-06,0.001,0.6011919912971284
reth,DUP,4727,0.0,1.0,0.6011919912971284
reth,GAS,4727,5.478099303595901e-06,0.001,0.6011919912971284
reth,MLOAD,4727,1.2225191055751022e-05,0.001,0.6011919912971284
reth,PUSH,4727,0.0,1.0,0.6011919912971284
reth,PUSH0,4727,4.378199354388835e-06,0.001,0.6011919912971284
reth,STATICCALL,4727,2.455114647525147e-05,0.001,0.6011919912971284
reth,ADD,81,0.0,1.0,0.0
reth,AND,72,0.0,1.0,2.220446049250313e-16
reth,CALLDATACOPY,2115,0.0,1.0,-2.220446049250313e-16
reth,CALLDATALOAD,396,0.0,1.0,0.0
reth,DIV,99,0.0,1.0,0.0
reth,EXP,99,0.00030959087462368326,0.001,0.8141632440103055
reth,GT,72,0.0,1.0,0.0
reth,JUMPI,99,0.0,1.0,0.0
reth,LT,72,0.0,1.0,0.0
reth,MSTORE,405,0.0,1.0,0.0
reth,MSTORE8,405,0.0,1.0,1.1102230246251565e-16
reth,MUL,90,0.0,1.0,0.0
reth,PC,54,6.891274157055373e-06,0.001,0.554074299666397
reth,RETURNDATASIZE,216,6.7299154415637565e-06,0.001,0.19236287457933943
reth,SELFBALANCE,99,0.0,1.0,-2.220446049250313e-16
reth,SUB,72,0.0,1.0,0.0
reth,JUMP,90,0.0,1.0,2.220446049250313e-16
reth,KECCAK256,1584,0.0,1.0,-2.220446049250313e-16
