client_name,glue_opcode,nobs,glue_runtime_ms,p_value,rsquared
nethermind,JUMPDEST,344,0.0,1.0,0.0
nethermind,SWAP,24596,0.0,1.0,-2.220446049250313e-16
nethermind,CALLDATASIZE,86421,8.639303454384103e-06,0.001,0.5505974438432447
nethermind,DUP,86421,0.0,1.0,0.5505974438432447
nethermind,GAS,86421,8.381376256467853e-06,0.001,0.5505974438432447
nethermind,MLOAD,86421,2.1322875905726074e-06,0.001,0.5505974438432447
nethermind,PUSH,86421,0.0,1.0,0.5505974438432447
nethermind,PUSH0,86421,3.3642577329473387e-06,0.001,0.5505974438432447
nethermind,STATICCALL,86421,0.00039882416609747837,0.001,0.5505974438432447
nethermind,ADD,1548,0.0,1.0,0.0
nethermind,AND,1376,0.0,1.0,2.220446049250313e-16
nethermind,CALLDATACOPY,40420,0.0,1.0,1.1102230246251565e-16
nethermind,CALLDATALOAD,7568,1.3335698432556085e-05,0.001,0.002146145224422913
nethermind,DIV,1892,0.0,1.0,0.0
nethermind,EXP,1892,0.0,1.0,1.1102230246251565e-16
nethermind,GT,1376,0.0,1.0,-2.220446049250313e-16
nethermind,JUMPI,1892,0.0,1.0,1.1102230246251565e-16
nethermind,LT,1376,0.0,1.0,2.220446049250313e-16
nethermind,MSTORE,7740,0.0,1.0,0.0
nethermind,MSTORE8,7740,0.0,1.0,0.0
nethermind,MUL,1720,0.0,1.0,2.220446049250313e-16
nethermind,PC,1032,6.170231405904755e-06,0.001,0.39157799552440165
nethermind,RETURNDATASIZE,4128,5.78642672351204e-06,0.001,0.14044017427393007
nethermind,SELFBALANCE,1892,0.0,1.0,0.0
nethermind,SUB,1376,0.0,1.0,0.0
nethermind,JUMP,1720,0.0,1.0,0.0
nethermind,KECCAK256,0,,,
reth,ISZERO,480,0.0,1.0,2.220446049250313e-16
reth,JUMPDEST,120,0.0,1.0,-2.220446049250313e-16
reth,SWAP,8580,0.0,1.0,1.1102230246251565e-16
reth,CALLDATASIZE,30230,6.642410716195806e-06,0.001,0.28120032286352226
reth,DUP,30230,0.0,1.0,0.28120032286352226
reth,GAS,30230,5.177067634277412e-06,0.001,0.28120032286352226
reth,MLOAD,30230,1.0927542567735266e-05,0.001,0.28120032286352226
reth,PUSH,30230,0.0,1.0,0.28120032286352226
reth,PUSH0,30230,1.6893289378562327e-06,0.001,0.28120032286352226
reth,STATICCALL,30230,2.395734340328725e-05,0.001,0.28120032286352226
reth,ADD,540,0.0,1.0,0.0
reth,AND,480,0.0,1.0,0.0
reth,CALLDATACOPY,14100,0.0,1.0,0.0
reth,CALLDATALOAD,2640,8.614635883406984e-06,0.062,0.0009266399633476308
reth,DIV,660,0.0,1.0,0.0
reth,EXP,660,0.00048252924184310835,0.001,0.8522625750931296
reth,GT,480,0.0,1.0,2.220446049250313e-16
reth,JUMPI,660,0.0,1.0,0.0
reth,LT,480,0.0,1.0,0.0
reth,MSTORE,2700,0.0,1.0,-2.220446049250313e-16
reth,MSTORE8,2700,0.0,1.0,-2.220446049250313e-16
reth,MUL,600,0.0,1.0,0.0
reth,PC,360,6.06459793886699e-06,0.001,0.45349943970892004
reth,RETURNDATASIZE,1440,6.913796932877031e-06,0.001,0.36939542342857556
reth,SELFBALANCE,660,0.0,1.0,-2.220446049250313e-16
reth,SUB,480,0.0,1.0,0.0
reth,JUMP,600,0.0,1.0,2.220446049250313e-16
reth,KECCAK256,0,,,
